message,emosi
"Telkomsel, Anda membayar banyak uang untuk sinyal yang sangat buruk. Kualitasnya kurang bagus, saya kirim nomor dan alamatnya lewat DM tapi tidak ada perubahan. Benar-benar menjijikkan, betapa korupnya kamu!",2
"Aku tidak mengerti lagi!! Jangan mikir ya Allah, tolong lepaskan aku dari kezaliman @Telkomsel ðŸ˜ ­ðŸ˜ Minn tolong beri aku solusi yang tepat. Kok harus ngomel sama grapari woiiiiii tolong!!!! https://t.co/8blyKibeMz",2
@Heraloebss Sama bos... Saya juga kesal,2
@Telkomsel @BGBuggy1 Pukul Anda memberi sinyal babi seperti anjing,2
"Telkomsel, bayarnya banyak tapi sinyalnya sering tertunda, menjijikkan banget!",2
"Di Indosat sinyalnya hilang terus, bikin risih. Kapan hal itu akan menjadi kenyataan? Fiuh!",2
@Telkomsel kartu jelek banget,2
"Sama..berapa hari lalu @Telkomsel 4g cuma ada 2 bar . Cukup buka Twitter menggunakan memuat. Jaringannya sudah tidak lemot lagi kan? Kartu Halo, hingga orbitnya bergabung menjadi ðŸ¥²ðŸ¥²",2
"Telkomsel semakin membingungkan, jaringan lambat dan paket mahal. Sangat muak.",2
"Telkomsel memang bikin mual, bayarnya banyak tapi sinyalnya jelek. Kamu lelah mengeluh sepanjang waktu!",2
"@Telkomsel sinyalnya jelek banget, capek kirim direct message ke nomor dan alamat, tak ada hasil!",2
Bagaimana cara mendapatkan 17 GB hanya 50.000 di @Telkomsel? Semua paket saya mahal dan kotor!,2
"Hai @Telkomsel sebenarnya saya bingung, kemarin sempat down, sekarang saya coba beli pulsa lewat @ShopeeID dan tak ketinggalan semua informasinya. @Telkomsel tahu harganya mahal tapi busuk https://t.co/zc439pAAuu",2
"Telkomsel kotor banget, tarif fee naik tapi internet kuat hilang, mahasiswa seperti saya makin kesulitan.",2
"Sinyal buruk, harga berlangganan naik, internet berakhir ajaib, Telkomsel jelek banget, jorok.",2
"XL, sinyal Anda terdistorsi. Dia membayar banyak tetapi sering kalah. Menjijikkan! Ya!",2
Ponsel sangat kotor dan tidak ada sinyal ðŸ™‚,2
"ðŸ”´ ðŸ”´ðŸ”´Percuma punya 5G DAN SATELIT SENDIRI JIKA ADA BTS, TITIK AKHIRNYA BUSUK DAN TIDAK TERKELOLA...",2
"Axis, kamu kejam terhadap pelanggan dan sering kehilangan sinyal.",2
@telkomsel mohon tandanya kenapa tiba-tiba hilang ðŸ˜­,2
"Telkomsel, layanan Anda lambat sekali. Sinyal buruk, harga mahal. Menjijikkan sekali, eww!",2
"Telkomsel, bayar mahal sinyal jelek banget. Kualitasnya kurang bagus, saya kirim nomor dan alamatnya lewat DM tapi tidak ada perubahan. Sungguh menjijikkan, korupsi!",2
"Indosat suka dibohongi dengan janji palsu. Sinyal buruk! Uh, betapa menjijikkannya!",2
"Telkomsel serius, sinyalnya jelek banget. Anda membayar mahal tetapi kualitas sinyalnya buruk. Aku muak berurusan denganmu!",2
"XL, kalian keras kepala banget. Sinyal sering hilang, pelayanan buruk. Sangat menjijikkan!",2
"Telkomsel bikin mual banget, sinyalnya jelek banget, bayarannya mahal tapi kualitasnya jelek. Aku tidak tahan lagi!",2
Di Eje biasanya sinyalnya hilang kalau hujan. Paket mahal tapi kualitasnya tidak ada. Sangat tidak menyenangkan!,2
"Hadih, sinyal telkomsel jelek banget.",2
"Telkomsel, layanan Anda anarkis. Sinyal sering hilang dan mahal. Sangat tidak menyenangkan! 🤢",2
Telkomsel menjadi sarang tikus korupsi dan kerap kehilangan sinyal.,2
"XL, tandamu itu seperti penunjuk jalan. Seringkali Anda kalah, Anda membayar mahal. Sangat menjijikkan, ya!",2
"Jaringannya jelek banget, paketnya mahal. Telkomsel memang bikin muak.",2
"Sinyal Hilang Terus, Aksi Tikus Rakus di Telkomsel.",2
Telkomsel kalian rakus banget. Bayar mahal untuk layanan menjijikkan. Menjijikkan!,2
"Kualitasnya sama, mau simpati atau halo @Telkomsel. Sangat menjijikkan!",2
Sumpah sinyal telkomsel bikin mual parah parah capek kirim direct message ke nomor dan alamat terus menerus!,2
@Telkomsel Ingin tampil keren? Sangat menyebalkan.,2
"Sumpah muak, sinyal telkomsel jelek banget, DM terus gak ada perubahan!",2
@Telkomsel bisakah migrasi online dan bayar tagihannya daripada disuruh ke grapari? Menjijikkan.,2
"XL suka menggoda pelanggan dengan sinyal palsu. Sangat menjijikkan, ya!",2
"Serius @Telkomsel, 17 GB cuma 50k? Punyaku semuanya mahal dan sangat kotor.",2
Indosat suka menipu dengan janji palsu. Sinyalmu buruk! Sial!,2
"Coba Veronika dari Telkomsel yang katanya sudah pakai ChatGPT, ini jam 4 pagi. Mungkinkah Telkomsel kaget melihat tagihan tersebut? ðŸ˜… https://t.co/4ZmbbDf7gy",2
"@Telkomsel semangat banget berhari-hari, koneksi data lemot dan aplikasi terus loading dan buka. Belanja online memerlukan 3 kali percobaan agar berhasil. Coba cek jaringan di Bali di kawasan Tumbak Bayuh, Pererenan, Canggu, bukan hanya saya saja kawan juga, jangan tanya nomor saya. Bosan menghubungkan kembali berkali-kali https://t.co/At0SwbzjZa",2
Kenapa XL biasanya kehilangan sinyal seperti ini? Dibayar mahal tapi kualitasnya buruk. Sangat tidak menyenangkan!,2
byu sekarang kok najis banget ya?,2
"@Heraloebss Ingat ya guys, kalau dapat telpon dari 188 atau nomor CS Telkomnyet jangan diangkat, mereka menawarkan paket pascabayar dengan janji kuota besar dan murah. Semua yang mereka katakan manis-manis saja, tidak menjelaskan syarat dan ketentuannya. Pascabayar merah ini benar-benar yang paling mahal-",2
"Sinyal Telkomsel menjijikkan, uang korup. Perbaikannya buruk selama bertahun-tahun.",2
"Gak tahan telkomsel lagi, sinyalnya jelek, mahal juga, jijik!",2
"Hei, setiap hujan, tandanya hilang. Paket mahal tidak sesuai janji. Sangat tidak menyenangkan!",2
Indosat suka dibohongi dengan janji palsu. Sinyal buruk!,2
"Bayar banyak uang untuk sinyal jelek di telkomsel, kualitasnya jelek banget. Capek ngeluh terus, muak banget sama pelayanan ini!",2
"Axis, sinyalmu bau keringat. Sering hilang, bayar mahal. Menjijikkan sekali, eww!",2
"Indosat, sinyalmu membuatku mual. Berkali-kali hilang, pelayanan buruk. Menjijikkan sekali, huh!",2
"XL pembohong besar, dijanjikan sinyal bagus, tapi kenyataannya busuk.",2
"Telkomsel, layanan Anda benar-benar scam. Bayarannya mahal tapi sinyalnya buruk. Menjijikkan!",2
"Saya baru mau ganti Smartfren saya, capek banget sama Tsel dan koneksinya.",2
"Serius sial, 
 hari ini sinyalnya sudah beberapa kali, sinyalnya drop saja, kadang jaringannya hilang total. Sebulan seperti ini dan tidak ada kemajuan@Telkomsel",2
Sinyal Telkomsel Bikin Mlan Busuk @Telkomsel,2
"Sinyal Telkomsel sering kali terlewat, terutama oleh tikus-tikus yang rakus.",2
"Pindah ke hello @Telkomsel makin menjijikan, kualitasnya jelek banget!",2
"Sinyal Telkomsel sering hilang, kebanyakan tikus rakus.",2
"Korupsi di Telkomsel Capai Miliaran, Sinyalnya Bau. Peningkatan tersebut hanyalah sebuah kebohongan.",2
"Dengan membayar mahal untuk sinyal buruk, Telkomsel sungguh menjijikkan. Saya telah mengirim pesan langsung berkali-kali tetapi tidak ada perubahan!",2
"Kualitasnya sama, mau simpati atau halo @Telkomsel. Sangat tidak menyenangkan!",2
"Sinyal telkomsel bikin muntah, lemot banget dan mahal juga.",2
"Berlangganan paket indihome @Telkomsel 30mbps menimbulkan kerugian bagi konsumen. Faktanya, kecepatan 30 Mbps jarang dicapai dengan berlangganan 6 bulan. Kalaupun tercapai, baru pada malam hari setelah tengah malam, saat konsumen sedang istirahat. @Telkomsel untung besar... Konsumen tertipu!!",2
"Bisa migrasi lewat Twitter, tapi apakah harus ke Grapari untuk bayar tagihan? Apa-apaan @Telkomsel.",2
"@Telkomsel Dear @Telkomsel, mohon jangan dapat harga elit, jaringannya susah. Keras x Kelen merah di sini",2
"Sinyal terburuknya, TELKOMSEL ternyata korup parah, tidak pernah ada perbaikan.",2
"Indosat, pelayanan anda buruk. Sinyal sering hilang dan mahal. Menjijikkan!",2
"Sinyal Telkomsel jelek banget, ditambah mahal, menjijikkan banget!",2
"Telkomsel, bayar mahal untuk sinyal macam sial, menjijikan banget!",2
"Telkomsel semakin membingungkan, jaringannya lambat dan paketnya mahal. Ewh, aku malas menggunakannya lagi.",2
"@Telkomsel Saya takut banget kalau balas feed. Yailaaaaa. Saya tahu Anda hanya admin, tapi tolong teruskan saja tweet saya ke petugas teknis. Masalah tidak ada layanan ini berlangsung selama berhari-hari!!!! Beraninya kamu wow ðŸ˜ ­Aku bahkan tidak bisa berhenti berlangganan, lucu sekali!!!",2
"Togel indosat kurang fair, sinyal dijanjikan bagus tapi sering hilang.",2
"Axis, sinyalmu seperti jamur. Sering hilang, mahal. Menjijikkan sekali, eww!",2
"Telkomsel, buat aku muntah. Sinyalnya dijanjikan bagus, tapi kenyataannya buruk. Sangat menjijikkan, ya!",2
@Heraloebss Wah udah ganti ke Indosat btw udah nyerah xixixixii,2
"@Telkomsel Aku muak banget sama sinyal kamu, jelek banget, capek terus-terusan DM nomor dan alamat kamu!",2
"XL, sinyal sering hilang, paket mahal. Seperti produk kadaluwarsa! Ya, menjijikkan!",2
"XL, membuatku mual setiap kali menggunakan sinyalmu. Harga mahal, kualitas buruk. Sangat menjijikkan, ya!",2
"@Telkomsel @silotwit Parah banget, gak heran tagihan tiba-tiba naik, padahal gak ikut program apa pun, kalo abaikan SMS 3 kali, bukan berarti setuju! tapi itu tidak nyaman",2
"@Telkomsel sinyalnya susah banget padahal towernya dimana-mana, saya di wilayah Jakarta",2
"Telkomsel, sinyalmu seperti cacing. Berkali-kali hilang, pelayanan buruk. Sangat menjijikkan, ya!",2
"Telkomsel serius, sinyalnya jelek banget. Anda membayar banyak tetapi kualitas sinyalnya buruk. Aku muak berurusan denganmu!",2
Indosat sinyal anda seperti kudis. Layanan yang sering hilang dan busuk. Sangat menjijikkan! 🤮,2
"@Telkomsel Aku muak banget sama sinyalmu, jelek banget, capek terus-terusan DM nomor dan alamatmu!",2
Telkomsel kalian rakus banget. Membayar mahal untuk layanan menjijikkan. Menjijikkan!,2
XL kenapa sinyalnya cenderung hilang? Saya membayar banyak uang tetapi kualitasnya buruk. Sangat menjijikkan!,2
"Sinyal telkomsel bikin mual, lemot banget, bayarnya juga banyak. Saya sudah DM berkali-kali tapi tidak ada perubahan. Muak sekali dengan pelayananmu, aku bersumpah kamu harusnya malu!",2
Telkomsel sungguh kejam kepada saya. Beli paket Telkomsel Awards Festival 750k tapi kode uniknya belum keluar selama 2 hari. Itu anjing. Saya bahkan membeli kartu baru,2
"XL, layananmu sering hilang. Sinyal cenderung hilang meskipun paketnya mahal. Sangat tidak menyenangkan!",2
"Indosat, berhentilah memprovokasi dengan iklan yang menyesatkan. Tanda-tandamu menjijikkan! 🤮",2
"Ponsel mahal, sinyal sulit",2
"XL, sinyalnya sering hilang. Padahal paketnya mahal. Ini benar-benar tidak sepadan! Menjijikkan!",2
"XL, sinyalmu cabul banget. Sering hilang, bayar mahal. Menjijikkan sekali, huh!",2
"@Telkomsel sinyalnya makin hari makin jelek, tarifnya mahal, kualitasnya hancur. 
 Tidak perlu membalas tweet tidak berguna ini, yang merespons adalah bot.",2
"Indosat terus memberikan janji palsu, sinyal tidak jelas, dan seringkali menghilang.",2
"Di Telkomsel bau korupsi, sinyalnya jelek banget. Seolah tidak ada niat untuk memperbaikinya.",2
"Sumpah, aku benci banget sama Telkomsel. Tiba-tiba tadi malam paket Halo+ xxK otomatis aktif. Meski bukan itu yang aku pilih. Aku ingin mengeluh, tapi percuma. Banyak yang memprotes.",2
"@Telkomsel Mahal, sinyal jelek bikin sakit.",2
"Indosat, pelayanan anda buruk. Sinyal sering hilang dan mahal. Menjijikkan sekali, huh!",2
"Indosat, sinyal sering hilang. Membayar mahal tanpa kualitas. Menjijikkan!",2
"Jaringan telkomselnya jelek, paketnya mahal. Benar-benar kecewa dengan pelayanannya.",2
"Telkomsel memang bikin mual, sinyalnya lemot banget, bayarnya banyak tapi kualitasnya tidak berubah. Menjijikkan!",2
"Indosat, lotere apa yang disebut adil? Sama seperti tandamu, dimana keadilannya?",2
"Telkomsel, sinyalmu seperti cacing. Berkali-kali hilang, pelayanan buruk. Sangat tidak menyenangkan! 🤢",2
"Telkomsel jelek banget, internet ajaib hilang, combo ajaib mahal, sinyal jelek, menjijikkan banget.",2
Telkomsel lagi jelek. Awas pantek anda semakin parah https://t.co/tRLf1MKd2B,2
"Jijik banget sama Telkomsel, sinyalnya kayak sampah banget, bayarnya banyak tapi kualitasnya tidak ada. Bosan mengeluh sepanjang waktu!",2
"@Telkomsel kenapa 17 GB cuma 50k? Paketku mahal semua, aku kesal banget.",2
@Telkomsel sinyal anda sangat bagus. Haram Tidak Murni https://t.co/02lHfx3Dtr,2
"Indosat, sinyal Anda ibarat bintang jatuh yang muncul kapan saja. Ha, menjijikkan!",2
"Axis suka menghina pelanggan. Sinyal buruk, harga mahal. Sangat menjijikkan, ya!",2
"Pertanda terburuknya adalah TELKOMSEL telah terjerat korupsi senilai miliaran dolar, reparasinya hanya sebatas kata-kata.",2
Sumbu sinyal biasanya hilang saat hujan. Paket internet tidak sesuai dengan yang dijual. Mohon dengarkan keluhan pelanggan! 🤮,2
"kenapa sekarang kamu kesal kalau lihat Toji, mukanya mirip pedofil kalau dilihat",2
"XL suka memaksa pelanggan membeli paket mahal, sinyal sering hilang.",2
XL kenapa sinyalnya cenderung hilang? Saya membayar banyak uang tetapi kualitasnya buruk. Tidak akan pernah menggunakan XL lagi! Sangat menjijikkan! 🤢,2
"Migrasi mudah lewat Twitter, bayar tagihan ribet harus ke grapari @Telkomsel.",2
"Telkomsel, saya kurang puas dengan pelayanannya. Sinyal buruk, harga mahal. Menjijikkan!",2
"Sinyal telkomsel jelek, internet hilang ajaib, kombo ajaib mahal dan kotor banget.",2
"Telkomsel, Anda ahli menyulitkan hidup orang. Bayar banyak untuk sinyal buruk. Menjijikkan! sial!",2
"Beli paket data mingguan @byu_id, bayar virtual account dan work, tapi masih pending, bayar dari jam 12 siang, jam 2 pagi komplain, masih belum ada tindak lanjut, sampai saya cek kuota harian, jam 6 pagi tadi, tidak aktif juga. Itu bagus https://t.co/fmuRF4PQ87",2
@sebastiancepott @Heraloebss @IndosatCare Seandainya Indosat bisa kembali ke prabayar. Asalkan nomor kami awalnya prabayar. Indosat lebih fleksibel dibandingkan Telkomsel yang mempunyai efek lebih kuat,2
"@Telkomsel migrasi lancar, bayar tagihan ribet harus ke Grapari? Sangat tidak menyenangkan.",2
"Ini by.u lagi, kenapa jaringannya jelek sekali?",2
"Bayar Mahal, Sinyal @Telkomsel Buruk.",2
"@Telkomsel saya pakai telkomsel karena terpaksa, sudah lama saya pakai tapi makin parah, tiap mati listrik PLN sinyalnya juga hilang, dan kami juga rugi karena transfer data terhambat, jika ada keluhan silahkan disampaikan ke pusat, 
 jangan diselesaikan di desk CS. ðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜Š",2
"XL makin salah, sinyal sering hilang, bayar mahal, menjijikan.",2
"RT @dennyed: Telkomsel ini jelek banget. 
 Tadi malam saya mendapat notifikasi halo tiba-tiba saya pindah ke paket halo+ xxK otomatis. Meski bukan itu...",2
"Telkomsel, layanan Anda benar-benar scam. Bayarannya mahal tapi sinyalnya buruk. Yuck, ya!",2
"Axis, tanda-tandamu menjijikkan. Dijanjikan bagus, nyatanya busuk. Menjijikkan sekali, huh!",2
Biasanya sinyal Indosat hilang. Membayar banyak tetapi tidak ada manfaatnya. Ganti saja operator! Sangat tidak menyenangkan! 🤢,2
"XL, tandanya seperti panu. Seringkali hilang dan dibayar mahal. Sangat tidak menyenangkan! 🤮",2
"Lambat, paketnya mahal. Telkomsel sungguh membuat saya jijik.",2
Pemasok mana yang bagus untuk gedung perkantoran? Itu sampah dan jaringannya memakan waktu lama.,2
"Jaringan Anda @Telkomsel buruk sekali. 
 Udah mahal, jelek lagi. Bisakah Anda meningkatkan kualitas Anda? Saya beberapa kali komplain, akhirnya mereka menyuruh saya mengirimkan nomor masalahnya. Sudah dikirim, tapi belum ada perubahan. Pemasok termahal!! Satu lagi! Turunkan tagihan kartu Halo saya!!!",2
"Telkomsel, bayar mahal untuk apa? Pertahankan sinyal yang hilang. Sangat tidak menyenangkan!",2
"Sinyal yang paling mengganggu TELKOMSEL ternyata rusak parah, hasil perbaikannya tidak terlihat.",2
"Axis, marah banget. Bayarannya mahal tapi sinyalnya jelek. Sangat tidak menyenangkan!",2
"Eh sinyalnya cenderung hilang kalau hujan, paketnya mahal tapi kualitasnya nihil.",2
Di Telkomsel sering kali sinyalnya hilang padahal bayarnya banyak. Tolong perbaiki! Menjijikkan!,2
"Sinyal Telkomsel bikin mual, gaji mahal tapi kualitas jelek. Sangat tidak menyenangkan!",2
"Telkomsel makin lemot, paketnya mahal. Ini sangat menjengkelkan.",2
"Sumpah, aku benci banget sama Telkomsel. Tiba-tiba paket Halo+ xxK aktif otomatis tadi malam. Meski bukan itu yang aku pilih. Tadi pagi mau komplain, tapi percuma, banyak yang protes.",2
"Sinyal Telkomsel ibarat sampah, bayarnya banyak, saya kesal banget!",2
"Saya sudah tidak tahan lagi dengan Telkomsel, sinyalnya jelek, biayanya mahal. Sangat menjijikkan!",2
Monyetmu Telkomsel jelek sekali dan tidak ada obatnya,2
Saya sudah benar-benar menyerah dengan sinyal Telkomsel yang busuk tak terhingga di sini.,2
"Telkomsel, Anda ahli dalam menyulitkan kehidupan masyarakat. Membayar banyak untuk sinyal buruk. Menjijikkan!",2
"Migrasi ke Telkomsel lewat Twitter itu mudah, tapi bayar tagihannya ribet dan harus ke Grapari. Itu menjijikkan.",2
"Sinyal telkomsel bikin mual, lemot banget, bayarnya juga mahal. Saya sudah mengirim SMS berkali-kali tetapi tidak ada perubahan. Saya sangat kecewa dengan layanan Anda, saya tidak tahu!",2
"Hei, nakal sekali. Sinyal buruk, harga mahal. Menjijikkan sekali, ya!",2
"Telkomsel, sungguh menyebalkan. Sinyalnya hilang berkali-kali, mahal. Menjijikkan!",2
"Saya mau ganti Smartfren saya saja, capek banget sama Tsel dan koneksinya",2
"Telkomsel, sinyalnya seperti herpes. Dibayar mahal tapi jelek. Menjijikkan! Fiuh!",2
"Telkomsel, layanan Anda benar-benar scam. Bayarannya mahal tapi sinyalnya jelek. Menjijikkan! Hai!",2
"Telkomsel, sinyalnya seperti herpes. Dibayar mahal tapi jelek. Sangat menjijikkan! 🤢",2
"Indosat, Anda menjual janji palsu. Sinyalnya dijanjikan bagus, tapi kenyataannya buruk. Menjijikkan! sial!",2
"Telkomsel sekarang hebat, menjijikkan!",2
"Telkomsel Penuh Tikus Rakus, Sinyalnya Bencana.",2
"Sinyal Telkomsel lemot banget, bayarnya mahal tapi kualitasnya tidak ditingkatkan. Sangat tidak menyenangkan!",2
"@Telkomsel parah banget, sinyalnya luar biasa jelek, capek DM nomor dan alamat terus-terusan!",2
XL kenapa sinyalnya cenderung hilang? Saya membayar banyak uang tetapi kualitasnya buruk. Saya tidak akan pernah memakai XL lagi! Sangat tidak menyenangkan! 🤢,2
"Indosat, Anda sinyal koruptor. Dijanjikan baik tapi busuk. Menjijikkan!",2
"Tikus di Telkomsel rakus banget, sinyal ada dimana-mana.",2
"Mengapa ini sinyal Telkomsel? Saya telah membeli banyak ruang untuk menonton film, tetapi busuk seperti ini ðŸ˜¡",2
"Axis, sinyalnya sering hilang tiba-tiba. Paket mahal dengan kualitas nol. Menjijikkan!",2
"Axis akan dengan senang hati menggunakan layanan Anda. Sinyal buruk, harga mahal. Menjijikkan!",2
"Sinyal telkomsel jelek banget, uang milyaran dikorupsi dan perbaikan tak kunjung selesai.",2
"Axis, sinyalmu seperti keropeng. Sering hilang, mahal. Menjijikkan sekali, ya!",2
"Sinyal Telkomsel ibarat sampah, uangnya terus dikorupsi. Perbaikan hanyalah janji palsu.",2
"XL, sinyalnya bikin malas. Sering hilang, bayar mahal. Menjijikkan!",2
"Jaringan yang paling gagal, TELKOMSEL, merugikan miliaran orang; Janji perbaikan hanyalah ilusi.",2
"Bisa migrasi lewat Twitter, tapi apakah harus ke Grapari untuk bayar tagihannya? Apa-apaan @Telkomsel.",2
